PDB ID,-log(Kd/Ki),set
5zzw,5.51,general
6ewe,5.51,general
6hs4,5.51,general
1a8i,5.52,general
1h07,5.52,general
1lox,5.52,general
1oe7,5.52,general
1pyg,5.52,general
1tl9,5.52,general
1xxi,5.52,general
2ez5,5.52,general
2ga2,5.52,general
2gcd,5.52,general
2gz8,5.52,general
2hwi,5.52,general
2l8j,5.52,general
2vnf,5.52,general
3cgo,5.52,general
3eys,5.52,general
3hqr,5.52,general
3i97,5.52,general
3t6y,5.52,general
3tws,5.52,general
3v0l,5.52,general
4de3,5.52,general
4h2o,5.52,general
4j5c,5.52,general
4pnl,5.52,general
4qqi,5.52,general
4yvz,5.52,general
5ixf,5.52,general
5juz,5.52,general
5v5e,5.52,general
5w1w,5.52,general
5wqj,5.52,general
5wrs,5.52,general
5yia,5.52,general
5yun,5.52,general
5yzc,5.52,general
5zma,5.52,general
6dzy,5.52,general
6exm,5.52,general
6fi5,5.52,general
6fne,5.52,general
6oxl,5.52,general
6q30,5.52,general
6qfg,5.52,general
6qtw,5.52,general
7gpb,5.52,general
1szm,5.53,general
4fmo,5.53,general
4qz6,5.53,general
4u5j,5.53,general
6bw3,5.53,general
6esm,5.53,general
6f4w,5.53,general
1bio,5.54,general
1h26,5.54,general
1ha2,5.54,general
1kdw,5.54,general
1oiq,5.54,general
1r5w,5.54,general
2c9b,5.54,general
2idk,5.54,general
2nq7,5.54,general
3daj,5.54,general
3f07,5.54,general
3ggw,5.54,general
3iqq,5.54,general
3r8v,5.54,general
4ba3,5.54,general
4dtt,5.54,general
4hkk,5.54,general
4o0t,5.54,general
5a4q,5.54,general
5azg,5.54,general
5eds,5.54,general
5lgn,5.54,general
5n8j,5.54,general
6bid,5.54,general
6boe,5.54,general
6ew7,5.54,general
2c2l,5.55,general
2wyn,5.55,general
3fkt,5.55,general
3sdg,5.55,general
4fri,5.55,general
4ie6,5.55,general
4kww,5.55,general
4p5e,5.55,general
4tk0,5.55,general
4wbg,5.55,general
5jy0,5.55,general
5knu,5.55,general
5l2n,5.55,general
5vcx,5.55,general
6dlj,5.55,general
6eil,5.55,general
6fvo,5.55,general
6hgv,5.55,general
6hvw,5.55,general
6n7z,5.55,general
6qyk,5.55,general
6sen,5.55,general
2jdn,5.56,general
4esg,5.56,general
5alj,5.56,general
5gx7,5.56,general
5lpm,5.56,general
6ak6,5.56,general
6p8x,5.56,general
1cs4,5.57,general
2f6j,5.57,general
2fuu,5.57,general
2lgf,5.57,general
2np9,5.57,general
2onb,5.57,general
2qo1,5.57,general
2z52,5.57,general
4awf,5.57,general
4bda,5.57,general
4umj,5.57,general
4xh6,5.57,general
5all,5.57,general
5d1n,5.57,general
5em9,5.57,general
5eto,5.57,general
5oua,5.57,general
5vzu,5.57,general
5zyh,5.57,general
6au5,5.57,general
6ayh,5.57,general
6chh,5.57,general
6egw,5.57,general
6faw,5.57,general
6hy7,5.57,general
6j8q,5.57,general
6nfo,5.57,general
4iur,5.58,general
4tw8,5.58,general
6agk,5.58,general
1rtl,5.59,general
2hmb,5.59,general
2xkc,5.59,general
2zlg,5.59,general
3gxy,5.59,general
3nzi,5.59,general
3udv,5.59,general
4inr,5.59,general
4kxm,5.59,general
4tx6,5.59,general
5d2a,5.59,general
5hkb,5.59,general
5mgx,5.59,general
5opr,5.59,general
5ox5,5.59,general
5wg9,5.59,general
6esy,5.59,general
6ggd,5.59,general
6hys,5.59,general
6q7v,5.59,general
1e06,5.6,general
1e1y,5.6,general
1fwe,5.6,general
1h27,5.6,general
1kne,5.6,general
1lev,5.6,general
1o9d,5.6,general
2bz8,5.6,general
2f71,5.6,general
2vxa,5.6,general
2wgs,5.6,general
2yhy,5.6,general
3cbp,5.6,general
3fa3,5.6,general
3lfs,5.6,general
3qce,5.6,general
3qcf,5.6,general
3u78,5.6,general
3upz,5.6,general
4btl,5.6,general
4eqj,5.6,general
4o77,5.6,general
4os1,5.6,general
4q6f,5.6,general
4uiy,5.6,general
4wz6,5.6,general
4xsz,5.6,general
4yad,5.6,general
5a82,5.6,general
5boy,5.6,general
5d6p,5.6,general
5dj5,5.6,general
5eje,5.6,general
5ih6,5.6,general
5khd,5.6,general
5lhg,5.6,general
5osk,5.6,general
5toe,5.6,general
6cdc,5.6,general
6cse,5.6,general
6qcj,5.6,general
3bho,5.61,general
5ll7,5.61,general
6g1u,5.61,general
6qs1,5.61,general
1a08,5.62,general
1aqi,5.62,general
1cqp,5.62,general
1fyr,5.62,general
1uti,5.62,general
2qnx,5.62,general
2xk8,5.62,general
2z5t,5.62,general
3abu,5.62,general
3btj,5.62,general
3c6w,5.62,general
3twu,5.62,general
3upy,5.62,general
4ddy,5.62,general
4dli,5.62,general
4f9g,5.62,general
4htp,5.62,general
4jiz,5.62,general
4lng,5.62,general
4mg6,5.62,general
4my6,5.62,general
4mzl,5.62,general
4oz1,5.62,general
4txe,5.62,general
5e0h,5.62,general
5icv,5.62,general
5iz8,5.62,general
5uv1,5.62,general
6bh2,5.62,general
6bic,5.62,general
6c99,5.62,general
6eq4,5.62,general
6hop,5.62,general
1vwl,5.63,general
3bux,5.63,general
3l1n,5.63,general
1h1r,5.64,general
1hk1,5.64,general
1hlf,5.64,general
1hte,5.64,general
1lrt,5.64,general
1qs4,5.64,general
1y3y,5.64,general
2gni,5.64,general
2n1g,5.64,general
2qlm,5.64,general
2x6k,5.64,general
2xkd,5.64,general
2xzc,5.64,general
3arv,5.64,general
3fv7,5.64,general
3hv6,5.64,general
3iw7,5.64,general
3p79,5.64,general
3qzq,5.64,general
3zjt,5.64,general
4b11,5.64,general
4dmn,5.64,general
4ft2,5.64,general
4jin,5.64,general
4l7b,5.64,general
4mbp,5.64,general
4nhy,5.64,general
4zqt,5.64,general
4zs0,5.64,general
4zsj,5.64,general
5adr,5.64,general
5bqs,5.64,general
5c4l,5.64,general
5jin,5.64,general
5l0h,5.64,general
5y93,5.64,general
6azk,5.64,general
6c9p,5.64,general
6fdc,5.64,general
6fmp,5.64,general
6g4n,5.64,general
6j0k,5.64,general
6m89,5.64,general
6ufn,5.64,general
1hq5,5.65,general
3sn8,5.65,general
4ezy,5.65,general
4iuu,5.65,general
4qz7,5.65,general
4zsq,5.65,general
5adt,5.65,general
5gv2,5.65,general
5zoo,5.65,general
6es0,5.65,general
1nhv,5.66,general
1o43,5.66,general
1pxk,5.66,general
2aie,5.66,general
2azm,5.66,general
2f4j,5.66,general
2nxd,5.66,general
2op9,5.66,general
2r3c,5.66,general
2z5s,5.66,general
3b1t,5.66,general
3g2w,5.66,general
3iuc,5.66,general
3mke,5.66,general
3oxi,5.66,general
3p4f,5.66,general
3sh0,5.66,general
3t6r,5.66,general
4gs9,5.66,general
4hxl,5.66,general
4jls,5.66,general
4l70,5.66,general
4l7u,5.66,general
4n7g,5.66,general
4nal,5.66,general
4pr5,5.66,general
4pra,5.66,general
4prn,5.66,general
4prp,5.66,general
4xek,5.66,general
4yo6,5.66,general
5d6y,5.66,general
5dhf,5.66,general
5g3m,5.66,general
5hey,5.66,general
5m4k,5.66,general
5ov9,5.66,general
5t2y,5.66,general
5tcc,5.66,general
6e2m,5.66,general
6fi4,5.66,general
6fqu,5.66,general
6hx5,5.66,general
6iiw,5.66,general
6m8c,5.66,general
6n87,5.66,general
6s7z,5.66,general
2bb7,5.67,general
2lko,5.67,general
3tdu,5.67,general
3zmp,5.67,general
4u7t,5.67,general
5ads,5.67,general
5zcu,5.67,general
6goo,5.67,general
6hm4,5.67,general
1e8h,5.68,general
1nhx,5.68,general
1ow4,5.68,general
1oxn,5.68,general
1pwu,5.68,general
1tve,5.68,general
2an5,5.68,general
2k0x,5.68,general
2v0c,5.68,general
2vpg,5.68,general
2vr4,5.68,general
2xk3,5.68,general
3al3,5.68,general
3b5j,5.68,general
3d45,5.68,general
3ha6,5.68,general
3sou,5.68,general
3u0p,5.68,general
3vi5,5.68,general
3zju,5.68,general
4cxx,5.68,general
4d2p,5.68,general
4jfj,5.68,general
4mg9,5.68,general
4mm9,5.68,general
4wku,5.68,general
4ycw,5.68,general
5hjb,5.68,general
5o3q,5.68,general
6bt0,5.68,general
6dha,5.68,general
6esj,5.68,general
6jsz,5.68,general
6s9b,5.68,general
3sji,5.69,general
3uvl,5.69,general
5ans,5.69,general
6h4q,5.69,general
6jn4,5.69,general
6qff,5.69,general
1a46,5.7,general
1bt6,5.7,general
1dkd,5.7,general
1g4k,5.7,general
1g9r,5.7,general
1i32,5.7,general
1i48,5.7,general
1o4b,5.7,general
1xt3,5.7,general
1y2d,5.7,general
2adm,5.7,general
2bgn,5.7,general
2bw7,5.7,general
2ccs,5.7,general
2gpp,5.7,general
2hwh,5.7,general
2i4p,5.7,general
2o3z,5.7,general
2oi9,5.7,general
2x7c,5.7,general
2x7x,5.7,general
2xpb,5.7,general
2zbk,5.7,general
3b0w,5.7,general
3bar,5.7,general
3dkj,5.7,general
3doz,5.7,general
3ds1,5.7,general
3eks,5.7,general
3g0c,5.7,general
3n5h,5.7,general
3pxe,5.7,general
3s9i,5.7,general
3srg,5.7,general
3udy,5.7,general
4aa7,5.7,general
4b13,5.7,general
4d1c,5.7,general
4hnn,5.7,general
4i7b,5.7,general
4j8s,5.7,general
4pio,5.7,general
4qxq,5.7,general
4tky,5.7,general
4yk6,5.7,general
4ysi,5.7,general
4z0u,5.7,general
4zyr,5.7,general
5adq,5.7,general
5ajz,5.7,general
5dhq,5.7,general
5elq,5.7,general
5jar,5.7,general
5jq8,5.7,general
5k1v,5.7,general
5m3a,5.7,general
5mky,5.7,general
5mqt,5.7,general
5uwj,5.7,general
5vqs,5.7,general
5vqw,5.7,general
5wei,5.7,general
5z1r,5.7,general
5zdf,5.7,general
6bs5,5.7,general
6d4u,5.7,general
6eip,5.7,general
6h9b,5.7,general
6ia7,5.7,general
6mim,5.7,general
6npi,5.7,general
7gch,5.7,general
9lpr,5.7,general
1n7m,5.71,general
2oz2,5.71,general
3bt9,5.71,general
3hj0,5.71,general
3lf0,5.71,general
3t3h,5.71,general
4mny,5.71,general
4wvu,5.71,general
4yqv,5.71,general
6avi,5.71,general
6ipi,5.71,general
1cka,5.72,general
1guw,5.72,general
1obx,5.72,general
2hob,5.72,general
2vtj,5.72,general
3b1u,5.72,general
3c4f,5.72,general
3k3i,5.72,general
3mks,5.72,general
3tku,5.72,general
3tne,5.72,general
4a6v,5.72,general
4a6w,5.72,general
4abk,5.72,general
4awm,5.72,general
4dn0,5.72,general
4h3c,5.72,general
4hbx,5.72,general
4hfz,5.72,general
4i9o,5.72,general
4iut,5.72,general
4iuv,5.72,general
4nhx,5.72,general
4obz,5.72,general
4rvt,5.72,general
4u82,5.72,general
5b5o,5.72,general
5du8,5.72,general
5ekn,5.72,general
5hfc,5.72,general
5lx6,5.72,general
5mtw,5.72,general
5mwd,5.72,general
5mxq,5.72,general
5t2p,5.72,general
5wle,5.72,general
5y9l,5.72,general
6cdg,5.72,general
6hol,5.72,general
6uyy,5.72,general
2z4z,5.73,general
4i60,5.73,general
4xuh,5.73,general
5izl,5.73,general
5q0y,5.73,general
1bkm,5.74,general
1dmb,5.74,general
1g3b,5.74,general
1h25,5.74,general
1o32,5.74,general
1o34,5.74,general
1t7f,5.74,general
1zyr,5.74,general
2b1v,5.74,general
2c68,5.74,general
2flb,5.74,general
2las,5.74,general
2ph8,5.74,general
2viy,5.74,general
2xk1,5.74,general
2zvj,5.74,general
3bzi,5.74,general
3d1f,5.74,general
3g9n,5.74,general
3gpe,5.74,general
3jyj,5.74,general
3kr1,5.74,general
3o0e,5.74,general
3o1d,5.74,general
3o1e,5.74,general
3qw7,5.74,general
3ut5,5.74,general
3v7c,5.74,general
4d1d,5.74,general
4d8n,5.74,general
4dk8,5.74,general
4dwb,5.74,general
4f70,5.74,general
4gao,5.74,general
4gz3,5.74,general
4ibm,5.74,general
4j3i,5.74,general
4jv9,5.74,general
4knr,5.74,general
4mp7,5.74,general
4o2a,5.74,general
4p4d,5.74,general
4qq4,5.74,general
4rxa,5.74,general
4yog,5.74,general
4zsp,5.74,general
5am5,5.74,general
5dlz,5.74,general
5duf,5.74,general
5epk,5.74,general
5fos,5.74,general
5h5q,5.74,general
5hf1,5.74,general
5ieg,5.74,general
5itf,5.74,general
5n8t,5.74,general
5ni0,5.74,general
5sve,5.74,general
5tzd,5.74,general
5vqt,5.74,general
5vsk,5.74,general
5wg8,5.74,general
5xxf,5.74,general
5yjf,5.74,general
6boy,5.74,general
6cjw,5.74,general
6ev0,5.74,general
6gu6,5.74,general
6ncp,5.74,general
3btc,5.75,general
3pa8,5.75,general
4b4q,5.75,general
4dcd,5.75,general
4iku,5.75,general
4uva,5.75,general
5c1x,5.75,general
5nmg,5.75,general
5ntt,5.75,general
5zdc,5.75,general
5zdd,5.75,general
5zde,5.75,general
6aeh,5.75,general
1rhm,5.76,general
2cmc,5.76,general
2gg7,5.76,general
3asl,5.76,general
3rz3,5.76,general
4mnw,5.76,general
4oee,5.76,general
5ih2,5.76,general
5y5n,5.76,general
6r4v,5.76,general
1ddm,5.77,general
1jj9,5.77,general
1kds,5.77,general
1o5b,5.77,general
1q66,5.77,general
1xh8,5.77,general
1y3w,5.77,general
2gg0,5.77,general
2h44,5.77,general
2pg2,5.77,general
2psx,5.77,general
2vcg,5.77,general
2ynr,5.77,general
3cs8,5.77,general
3cso,5.77,general
3d1e,5.77,general
3eg6,5.77,general
3k8d,5.77,general
3njy,5.77,general
3plu,5.77,general
3qfv,5.77,general
3qxc,5.77,general
3rum,5.77,general
4lbo,5.77,general
4mbf,5.77,general
4oaz,5.77,general
4py4,5.77,general
4qwj,5.77,general
4u03,5.77,general
4u0m,5.77,general
4u0n,5.77,general
4um1,5.77,general
4yuw,5.77,general
4z0f,5.77,general
4zdu,5.77,general
5d1t,5.77,general
5f37,5.77,general
5gwa,5.77,general
5id0,5.77,general
5jas,5.77,general
5mwg,5.77,general
5td7,5.77,general
5xaf,5.77,general
5za2,5.77,general
6gge,5.77,general
6hjj,5.77,general
6qxa,5.77,general
2x7s,5.78,general
3dpd,5.78,general
3r5n,5.78,general
3sjo,5.78,general
4ght,5.78,general
4mw6,5.78,general
4z2k,5.78,general
5dda,5.78,general
5ha9,5.78,general
5k0t,5.78,general
6ajg,5.78,general
1y57,5.79,general
2qe5,5.79,general
4bqt,5.79,general
5e2q,5.79,general
6ipj,5.79,general
1a8t,5.8,general
1c3i,5.8,general
1dub,5.8,general
1g3c,5.8,general
1ggd,5.8,general
1jlx,5.8,general
1jvp,5.8,general
1njb,5.8,general
1wug,5.8,general
2i40,5.8,general
2q95,5.8,general
2xk6,5.8,general
3bl2,5.8,general
3e63,5.8,general
3fyz,5.8,general
3iaw,5.8,general
3il5,5.8,general
3k16,5.8,general
3mbz,5.8,general
3q72,5.8,general
3q7p,5.8,general
3v31,5.8,general
4acf,5.8,general
4f6v,5.8,general
4int,5.8,general
4k3p,5.8,general
4mzj,5.8,general
4oyb,5.8,general
4wph,5.8,general
5auy,5.8,general
5e0g,5.8,general
5esq,5.8,general
5eta,5.8,general
5ez0,5.8,general
5gx6,5.8,general
5h15,5.8,general
5iay,5.8,general
5kyk,5.8,general
5lrq,5.8,general
5m9d,5.8,general
5owf,5.8,general
5t23,5.8,general
5t6f,5.8,general
5tzf,5.8,general
5tzg,5.8,general
5un1,5.8,general
5uwi,5.8,general
5uwp,5.8,general
5v40,5.8,general
5w3i,5.8,general
6bib,5.8,general
6dko,5.8,general
6dxl,5.8,general
6gu2,5.8,general
6inz,5.8,general
6jib,5.8,general
6skd,5.8,general
1h8s,5.81,general
2wi4,5.81,general
2zju,5.81,general
3ual,5.81,general
4z5w,5.81,general
6gu7,5.81,general
6mo9,5.81,general
11gs,5.82,general
1apb,5.82,general
1bbz,5.82,general
1ktt,5.82,general
1lqe,5.82,general
1ntv,5.82,general
1qm5,5.82,general
1rri,5.82,general
1urg,5.82,general
1vwn,5.82,general
1zyj,5.82,general
2g6q,5.82,general
2llo,5.82,general
2llq,5.82,general
2nq6,5.82,general
2vtr,5.82,general
2xez,5.82,general
2xk7,5.82,general
2y8l,5.82,general
2y8q,5.82,general
2ym4,5.82,general
3bet,5.82,general
3doy,5.82,general
3dp2,5.82,general
3dp3,5.82,general
3e1r,5.82,general
3fzs,5.82,general
3h6z,5.82,general
3ind,5.82,general
3nzw,5.82,general
3owk,5.82,general
4a9n,5.82,general
4imq,5.82,general
4k9g,5.82,general
4mcb,5.82,general
4pnt,5.82,general
4rn2,5.82,general
4u0u,5.82,general
4xs2,5.82,general
4yax,5.82,general
4ycv,5.82,general
5a3w,5.82,general
5eeq,5.82,general
5etk,5.82,general
5gg4,5.82,general
5il1,5.82,general
5im3,5.82,general
5jlz,5.82,general
5t1m,5.82,general
5tbj,5.82,general
5tg1,5.82,general
5w5j,5.82,general
5yof,5.82,general
6ahs,5.82,general
6c7b,5.82,general
6cms,5.82,general
6n0m,5.82,general
6oah,5.82,general
6rml,5.82,general
6szj,5.82,general
3buw,5.83,general
4edy,5.83,general
5ku9,5.83,general
5wbq,5.83,general
5x5g,5.83,general
6hb5,5.83,general
3sm1,5.84,general
4bzn,5.84,general
4oex,5.84,general
5kk8,5.84,general
5tdb,5.84,general
6g8n,5.84,general
6i1r,5.84,general
6k4r,5.84,general
6mo8,5.84,general
6s1s,5.84,general
1abt,5.85,general
1bdl,5.85,general
1juf,5.85,general
1ny0,5.85,general
1o2u,5.85,general
1o2v,5.85,general
1o2x,5.85,general
1o2y,5.85,general
1q63,5.85,general
1tqf,5.85,general
1utz,5.85,general
1yw7,5.85,general
2bro,5.85,general
2e5y,5.85,general
2g19,5.85,general
2liq,5.85,general
2lnw,5.85,general
2oc7,5.85,general
3ax5,5.85,general
3d28,5.85,general
3dp0,5.85,general
3duy,5.85,general
3fxb,5.85,general
3r9n,5.85,general
4bis,5.85,general
4ehm,5.85,general
4gsc,5.85,general
4j59,5.85,general
4jv8,5.85,general
4msu,5.85,general
4nak,5.85,general
4pnm,5.85,general
4qr3,5.85,general
4qw6,5.85,general
4w50,5.85,general
4z2l,5.85,general
5a2j,5.85,general
5c0m,5.85,general
5d4a,5.85,general
5hj9,5.85,general
5j4v,5.85,general
5j9k,5.85,general
5jf8,5.85,general
5knr,5.85,general
5kv9,5.85,general
5mql,5.85,general
5q0z,5.85,general
5wf3,5.85,general
5y48,5.85,general
6bfe,5.85,general
6bqa,5.85,general
6few,5.85,general
6fil,5.85,general
6h8c,5.85,general
6i5j,5.85,general
6i5n,5.85,general
6npf,5.85,general
1kl3,5.86,general
2v6n,5.86,general
3lpu,5.86,general
3r6t,5.86,general
3vf3,5.86,general
4ajw,5.86,general
4jn4,5.86,general
4mga,5.86,general
5akj,5.86,general
5tqs,5.86,general
5wmt,5.86,general
6qfh,5.86,general
2cm8,5.87,general
2uzv,5.87,general
4mwc,5.87,general
4xkc,5.87,general
5lo5,5.87,general
1u6q,5.88,general
3bim,5.88,general
3kjq,5.88,general
3zlk,5.88,general
4pgc,5.88,general
5am0,5.88,general
5cyi,5.88,general
5h09,5.88,general
5ut0,5.88,general
6fmf,5.88,general
6iyv,5.88,general
6rw1,5.88,general
1dzj,5.89,general
1ett,5.89,general
1fpi,5.89,general
1y8o,5.89,general
2e9d,5.89,general
2eg7,5.89,general
2j9a,5.89,general
2jbl,5.89,general
2mpm,5.89,general
2ooh,5.89,general
2oqs,5.89,general
2ph9,5.89,general
2qlb,5.89,general
2qm7,5.89,general
2viq,5.89,general
2xas,5.89,general
2y3p,5.89,general
2y8i,5.89,general
3bg8,5.89,general
3bu6,5.89,general
3e0q,5.89,general
3f9n,5.89,general
3fci,5.89,general
3ghe,5.89,general
3m54,5.89,general
3u9c,5.89,general
3wgw,5.89,general
3wzu,5.89,general
4a23,5.89,general
4b71,5.89,general
4e28,5.89,general
4gpl,5.89,general
4hva,5.89,general
4iu0,5.89,general
4p6e,5.89,general
4q3q,5.89,general
4qmu,5.89,general
4tkn,5.89,general
4uat,5.89,general
4uau,5.89,general
4x3s,5.89,general
4xyn,5.89,general
5a4t,5.89,general
5d3s,5.89,general
5fyq,5.89,general
5l4f,5.89,general
5ngt,5.89,general
5nps,5.89,general
5oxg,5.89,general
5t5g,5.89,general
5u5h,5.89,general
5u62,5.89,general
5vb9,5.89,general
5wa4,5.89,general
5yic,5.89,general
5yvx,5.89,general
5z68,5.89,general
6g3y,5.89,general
6hx8,5.89,general
6mnf,5.89,general
6peu,5.89,general
6q5b,5.89,general
6q9u,5.89,general
2ew5,5.9,general
3wti,5.9,general
4azp,5.9,general
4bw1,5.9,general
4kne,5.9,general
4lkt,5.9,general
4qxj,5.9,general
5a5r,5.9,general
5a5s,5.9,general
5c1y,5.9,general
5hlm,5.9,general
5jha,5.9,general
5ugm,5.9,general
6a80,5.9,general
6f7c,5.9,general
6hu2,5.9,general
2c0o,5.91,general
2g01,5.91,general
2pv2,5.91,general
3jzk,5.91,general
4mwe,5.91,general
4rxh,5.91,general
5e8z,5.91,general
5ets,5.91,general
5wzw,5.91,general
6bt6,5.91,general
1a4h,5.92,general
1aj6,5.92,general
1lvk,5.92,general
1oay,5.92,general
1ok7,5.92,general
1qwe,5.92,general
1ule,5.92,general
1vgc,5.92,general
1yms,5.92,general
2g83,5.92,general
2g9v,5.92,general
2iwu,5.92,general
2pmk,5.92,general
2q96,5.92,general
2zyn,5.92,general
3hyf,5.92,general
3jq7,5.92,general
3n5u,5.92,general
3qo9,5.92,general
3r0h,5.92,general
3tkz,5.92,general
3vqh,5.92,general
3zki,5.92,general
3zvt,5.92,general
4dgm,5.92,general
4dlj,5.92,general
4gja,5.92,general
4h1j,5.92,general
4hz5,5.92,general
4l3p,5.92,general
4mdq,5.92,general
4ot6,5.92,general
4p0v,5.92,general
4p0x,5.92,general
4pz8,5.92,general
4qye,5.92,general
4rme,5.92,general
4uvu,5.92,general
4ux6,5.92,general
4ztl,5.92,general
5afx,5.92,general
5ax3,5.92,general
5cuq,5.92,general
5dxg,5.92,general
5eq0,5.92,general
5fb1,5.92,general
5fh6,5.92,general
5h63,5.92,general
5i12,5.92,general
5izm,5.92,general
5lsx,5.92,general
5lto,5.92,general
5owh,5.92,general
5svz,5.92,general
5trj,5.92,general
5u2j,5.92,general
5vqr,5.92,general
5zfi,5.92,general
6c67,5.92,general
6n48,5.92,general
6pit,5.92,general
6pka,5.92,general
2hny,5.93,general
2xno,5.93,general
3ft4,5.93,general
3pm1,5.93,general
4i6b,5.93,general
4op2,5.93,general
4qwr,5.93,general
2c4g,5.94,general
2p99,5.94,general
2woa,5.94,general
3lnk,5.94,general
3nef,5.94,general
3neg,5.94,general
4mr4,5.94,general
4qh7,5.94,general
5gsw,5.94,general
6rvl,5.94,general
3zmi,5.95,general
3zot,5.95,general
4rhy,5.95,general
5ale,5.95,general
5bpe,5.95,general
5ekh,5.95,general
5mgi,5.95,general
6fmn,5.95,general
6mbo,5.95,general
6mbp,5.95,general
6p12,5.95,general
1p05,5.96,general
1t7r,5.96,general
2e9c,5.96,general
2fhy,5.96,general
2joa,5.96,general
2mow,5.96,general
2o3p,5.96,general
2o7v,5.96,general
2peh,5.96,general
2q92,5.96,general
2xaq,5.96,general
2ykb,5.96,general
2yke,5.96,general
3btl,5.96,general
3cfs,5.96,general
3fxw,5.96,general
3fy0,5.96,general
3g3m,5.96,general
3lpr,5.96,general
3mp6,5.96,general
3rw9,5.96,general
3sad,5.96,general
3wns,5.96,general
3zm4,5.96,general
4awg,5.96,general
4bqy,5.96,general
4cki,5.96,general
4crj,5.96,general
4e9c,5.96,general
4feq,5.96,general
4hkn,5.96,general
4hlh,5.96,general
4hlk,5.96,general
4j5d,5.96,general
4n1b,5.96,general
4p0w,5.96,general
4qxs,5.96,general
4urk,5.96,general
4uxh,5.96,general
4xuc,5.96,general
4yjl,5.96,general
4yvc,5.96,general
5d1u,5.96,general
5em8,5.96,general
5h08,5.96,general
5hh4,5.96,general
5hja,5.96,general
5ho8,5.96,general
5hv0,5.96,general
5joh,5.96,general
5jv0,5.96,general
5jzn,5.96,general
5k0c,5.96,general
5k8o,5.96,general
5n21,5.96,general
5pzm,5.96,general
5t6g,5.96,general
5u1q,5.96,general
5uw5,5.96,general
5zob,5.96,general
6au9,5.96,general
6b5i,5.96,general
6bu0,5.96,general
6d4r,5.96,general
6htc,5.96,general
6m88,5.96,general
6n82,5.96,general
6o7g,5.96,general
6os6,5.96,general
1x7e,5.97,general
2hug,5.97,general
2m0v,5.97,general
4qtd,5.97,general
4qwg,5.97,general
4wy6,5.97,general
4xub,5.97,general
4zyu,5.97,general
5ald,5.97,general
5n4t,5.97,general
5vse,5.97,general
6f09,5.97,general
6fv1,5.97,general
6hgz,5.97,general
2df6,5.98,general
3ezv,5.98,general
3rl8,5.98,general
4g69,5.98,general
5drc,5.98,general
5xwr,5.98,general
5xyf,5.98,general
1kl5,5.99,general
2xv1,5.99,general
3t3e,5.99,general
4ch2,5.99,general
4ch8,5.99,general
5n55,5.99,general
5xgh,5.99,general
6c0u,5.99,general
6njj,5.99,general
1c8k,6.0,general
1ctr,6.0,general
1di8,6.0,general
1dpu,6.0,general
1ekb,6.0,general
1f0q,6.0,general
1f40,6.0,general
1fpy,6.0,general
1ftl,6.0,general
1gt1,6.0,general
1h1q,6.0,general
1hn2,6.0,general
1i7g,6.0,general
1k03,6.0,general
1kat,6.0,general
1ke8,6.0,general
1lvc,6.0,general
1rpa,6.0,general
1tou,6.0,general
1tsm,6.0,general
1uvr,6.0,general
1uym,6.0,general
1xgj,6.0,general
1zgv,6.0,general
2am1,6.0,general
2l6e,6.0,general
2qa8,6.0,general
2qh6,6.0,general
2r3i,6.0,general
2w8g,6.0,general
2wnl,6.0,general
2wzx,6.0,general
2xhs,6.0,general
2ym3,6.0,general
2z5o,6.0,general
2z97,6.0,general
3aig,6.0,general
3ary,6.0,general
3arz,6.0,general
3az8,6.0,general
3az9,6.0,general
